0.000000 0.000000
0.011719 0.439396
0.023438 0.864570
0.035156 1.261888
0.046875 1.618865
0.058594 1.924678
0.070312 2.170597
0.082031 2.350326
0.093750 2.460235
0.105469 2.499473
0.117188 2.469951
0.128906 2.376215
0.140625 2.225192
0.152344 2.025842
0.164062 1.788718
0.175781 1.525470
0.187500 1.248303
0.199219 0.969419
0.210938 0.700477
0.222656 0.452081
0.234375 0.233335
0.246094 0.051476
0.257812 -0.088398
0.269531 -0.183493
0.281250 -0.233368
0.292969 -0.239867
0.304688 -0.206952
0.316406 -0.140423
0.328125 -0.047565
0.339844 0.063275
0.351562 0.183157
0.363281 0.303030
0.375000 0.414214
0.386719 0.508850
0.398438 0.580303
0.410156 0.623488
0.421875 0.635112
0.433594 0.613818
0.445312 0.560225
0.457031 0.476857
0.468750 0.367977
0.480469 0.239326
0.492188 0.097781
0.503906 -0.049038
0.515625 -0.193211
0.527344 -0.326970
0.539062 -0.443142
0.550781 -0.535567
0.562500 -0.599456
0.574219 -0.631681
0.585938 -0.630977
0.597656 -0.598040
0.609375 -0.535529
0.621094 -0.447954
0.632812 -0.341466
0.644531 -0.223556
0.656250 -0.102680
0.667969 0.012183
0.679688 0.112001
0.691406 0.188177
0.703125 0.233023
0.714844 0.240199
0.726562 0.205097
0.738281 0.125142
0.750000 0.000000
0.761719 -0.168319
0.773438 -0.375472
0.785156 -0.614911
0.796875 -0.878117
0.808594 -1.154940
0.820312 -1.434020
0.832031 -1.703274
0.843750 -1.950439
0.855469 -2.163619
0.867188 -2.331835
0.878906 -2.445545
0.890625 -2.497100
0.902344 -2.481128
0.914062 -2.394819
0.925781 -2.238097
0.937500 -2.013670
0.949219 -1.726966
0.960938 -1.385936
0.972656 -1.000750
0.984375 -0.583392
0.996094 -0.147173
1.007812 0.293815
1.019531 0.725286
1.031250 1.133344
1.042969 1.505063
1.054688 1.829012
1.066406 2.095721
1.078125 2.298051
1.089844 2.431466
1.101562 2.494184
1.113281 2.487203
1.125000 2.414214
1.136719 2.281383
1.148438 2.097038
1.160156 1.871254
1.171875 1.615374
1.183594 1.341479
1.195312 1.061835
1.207031 0.788338
1.218750 0.531999
1.230469 0.302467
1.242188 0.107636
1.253906 -0.046659
1.265625 -0.156846
1.277344 -0.221699
1.289062 -0.242317
1.300781 -0.221979
1.312500 -0.165911
1.324219 -0.080945
1.335938 0.024875
1.347656 0.142754
1.359375 0.263622
1.371094 0.378624
1.382812 0.479582
1.394531 0.559410
1.406250 0.612476
1.417969 0.634868
1.429688 0.624576
1.441406 0.581560
1.453125 0.507725
1.464844 0.406778
1.476562 0.284001
1.488281 0.145935
1.500000 0.000000
1.511719 -0.145935
1.523438 -0.284001
1.535156 -0.406778
1.546875 -0.507725
1.558594 -0.581560
1.570312 -0.624576
1.582031 -0.634868
1.593750 -0.612476
1.605469 -0.559410
1.617188 -0.479582
1.628906 -0.378624
1.640625 -0.263622
1.652344 -0.142754
1.664062 -0.024875
1.675781 0.080945
1.687500 0.165911
1.699219 0.221979
1.710938 0.242317
1.722656 0.221699
1.734375 0.156846
1.746094 0.046659
1.757812 -0.107636
1.769531 -0.302467
1.781250 -0.531999
1.792969 -0.788338
1.804688 -1.061835
1.816406 -1.341479
1.828125 -1.615374
1.839844 -1.871254
1.851562 -2.097038
1.863281 -2.281383
1.875000 -2.414214
1.886719 -2.487203
1.898438 -2.494184
1.910156 -2.431466
1.921875 -2.298051
1.933594 -2.095721
1.945312 -1.829012
1.957031 -1.505063
1.968750 -1.133344
1.980469 -0.725286
1.992188 -0.293815
2.003906 0.147173
2.015625 0.583392
2.027344 1.000750
2.039062 1.385936
2.050781 1.726966
2.062500 2.013670
2.074219 2.238097
2.085938 2.394819
2.097656 2.481128
2.109375 2.497100
2.121094 2.445545
2.132812 2.331835
2.144531 2.163619
2.156250 1.950439
2.167969 1.703274
2.179688 1.434020
2.191406 1.154940
2.203125 0.878117
2.214844 0.614911
2.226562 0.375472
2.238281 0.168319
2.250000 0.000000
2.261719 -0.125142
2.273438 -0.205097
2.285156 -0.240199
2.296875 -0.233023
2.308594 -0.188177
2.320312 -0.112001
2.332031 -0.012183
2.343750 0.102680
2.355469 0.223556
2.367188 0.341466
2.378906 0.447954
2.390625 0.535529
2.402344 0.598040
2.414062 0.630977
2.425781 0.631681
2.437500 0.599456
2.449219 0.535567
2.460938 0.443142
2.472656 0.326970
2.484375 0.193211
2.496094 0.049038
2.507812 -0.097781
2.519531 -0.239326
2.531250 -0.367977
2.542969 -0.476857
2.554688 -0.560225
2.566406 -0.613818
2.578125 -0.635112
2.589844 -0.623488
2.601562 -0.580303
2.613281 -0.508850
2.625000 -0.414214
2.636719 -0.303030
2.648438 -0.183157
2.660156 -0.063275
2.671875 0.047565
2.683594 0.140423
2.695312 0.206952
2.707031 0.239867
2.718750 0.233368
2.730469 0.183493
2.742188 0.088398
2.753906 -0.051476
2.765625 -0.233335
2.777344 -0.452081
2.789062 -0.700477
2.800781 -0.969419
2.812500 -1.248303
2.824219 -1.525470
2.835938 -1.788718
2.847656 -2.025842
2.859375 -2.225192
2.871094 -2.376215
2.882812 -2.469951
2.894531 -2.499473
2.906250 -2.460235
2.917969 -2.350326
2.929688 -2.170597
2.941406 -1.924678
2.953125 -1.618865
2.964844 -1.261888
2.976562 -0.864570
2.988281 -0.439396
